Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens,Debt_to_Income_Ratio
0efaed7e-fade-4bfa-8605-467dee73d49e,622061e1-476e-48d6-8057-b33e244a85b1,Fully Paid,552266.0,Short Term,709.0,2136721.0,3.0,Own Home,home improvements,32050.91,7.0,7.0,12,0,251313,686290.0,0.0,0.0,0.18000053352777456
f4b6ed62-8929-4f37-83a3-0384d993374f,de8d6278-2508-4c4a-8c69-abddf6a77580,Fully Paid,215798.0,Short Term,725.0,1168975.0,2.0,Rent,debt consolidation,16030.3,16.4,,5,0,1748,21582.0,0.0,0.0,0.16455749695245833
13131e0f-50d6-4193-a326-b21e52b7f6c7,f1aec2e9-b029-4bbe-9182-b97bda9b1af4,Fully Paid,217690.0,Short Term,740.0,1139278.0,10.0,Rent,debt consolidation,12152.4,13.5,,6,0,71763,132110.0,0.0,0.0,0.12800106734265035
1b0277ce-703f-44d3-8418-e161aaacbfdc,1d930cd9-6ef1-4fc8-a04e-2f39e39bb85e,Fully Paid,219032.0,Short Term,707.0,841776.0,5.0,Rent,debt consolidation,21465.44,12.5,32.0,16,0,269914,457600.0,0.0,0.0,0.30600216684723724
abc51ad0-a7ef-4261-a77d-e149a8d5774f,e6baa4a7-c802-47d0-aeca-017eaf0fcc84,Fully Paid,504328.0,Long Term,644.0,2138906.0,10.0,Home Mortgage,debt consolidation,49194.8,21.9,,15,0,749759,1035980.0,0.0,0.0,0.2759997868069004
6c49e951-a6bf-4d7a-9a29-4d005e68e501,c712499f-8938-4f1a-a427-06e3d2b58dd3,Fully Paid,672078.0,Short Term,728.0,1354339.0,2.0,Rent,debt consolidation,20202.32,30.0,,11,0,531810,893728.0,0.0,0.0,0.17900085576801672
758aad26-3414-46fb-ad61-587f837efd0e,8daacc14-63cc-471f-8bc3-3ae57bc7d5ab,Fully Paid,123948.0,Short Term,723.0,994023.0,0.5,Rent,other,5144.06,17.0,,7,0,79306,241032.0,0.0,0.0,0.06209989104879867
857ef192-7912-43d1-9165-3de2170143e9,a4f54244-02c0-4401-80f5-014e2bfca534,Fully Paid,225456.0,Short Term,739.0,2151104.0,10.0,Home Mortgage,debt consolidation,8246.0,14.0,38.0,16,0,155192,450384.0,0.0,0.0,0.04600056529112493
b7e700ee-e5ef-4638-8145-4ff8669a6e59,00bf2ead-3e4b-4f30-8631-f4a6f3582f27,Fully Paid,266244.0,Short Term,745.0,1546087.0,5.0,Home Mortgage,debt consolidation,18037.65,11.0,69.0,7,1,53371,83952.0,0.0,1.0,0.13999975421822963
2b232120-a116-4583-8112-c45f669d9fa4,4c81dd94-2a3b-4855-a5b3-cf22caf13a29,Fully Paid,266244.0,Short Term,730.0,1121760.0,10.0,Rent,debt consolidation,10469.76,27.9,65.0,12,1,177574,311542.0,1.0,0.0,0.112
37f8a18e-0004-47e6-9cd9-1b7a94bdc47c,1b01c95d-8fdc-4dfa-9435-97bfed4ede57,Fully Paid,553960.0,Short Term,725.0,1168975.0,5.0,Rent,debt consolidation,17382.53,29.1,28.0,9,0,555674,660594.0,0.0,0.0,0.1784386834620073
fed7f8cd-cc14-4202-bbc8-f13bf1d39e5d,a8c2474c-852e-41e5-b32c-d5a682d75d9f,Fully Paid,215754.0,Short Term,721.0,1956506.0,10.0,Own Home,home improvements,11184.73,32.6,35.0,12,0,335616,448756.0,0.0,0.0,0.06860022918406589
2c6df310-5a84-4a6e-ae7b-7efedddcdd4c,df0af536-4c8d-40cf-98eb-04a4e0623d4f,Fully Paid,111936.0,Short Term,680.0,966663.0,7.0,Home Mortgage,debt consolidation,21266.51,14.6,73.0,18,1,155477,379016.0,1.0,0.0,0.26399905654814554
3e9c9da6-63e2-4e9a-b94d-5e5ef2ba5525,b85e85b0-8d37-4503-ab60-35c2be489b94,Fully Paid,376684.0,Long Term,708.0,1207108.0,10.0,Home Mortgage,debt consolidation,31887.89,16.9,,8,0,211717,453970.0,0.0,0.0,0.3170011962475603
5b6f72c9-1f81-48d7-aaa2-3d3e472d06d4,be6618f8-617c-42d9-9351-aad9e916cac6,Fully Paid,223564.0,Short Term,725.0,965390.0,1.0,Home Mortgage,debt consolidation,14963.64,8.3,,14,0,255854,496232.0,0.0,0.0,0.1860011808699075
491779da-38b7-42f8-90af-578aa22c681c,c80d46b5-a470-426e-98a1-451c75f919f4,Fully Paid,690338.0,Long Term,699.0,2198509.0,10.0,Home Mortgage,debt consolidation,43237.35,19.5,6.0,19,0,628558,923582.0,0.0,0.0,0.2360000345688828
9d196bb2-66b9-431c-8de6-c04804ba6beb,50e8618a-3f6a-44e0-8622-e0ce8de4fd66,Fully Paid,266244.0,Long Term,660.0,1112640.0,5.0,Own Home,debt consolidation,17060.48,29.0,,7,1,70661,165264.0,1.0,0.0,0.184
802a4dcc-aa71-4035-a23b-760532b0bbfd,a7251ab8-33ee-43d5-a551-1783887225f0,Charged Off,541200.0,Long Term,735.0,990888.0,4.0,Home Mortgage,debt consolidation,17035.02,31.3,,8,0,462156,830962.0,0.0,0.0,0.2063000460193281
10dca1fe-05db-40d6-95a2-3aac4b8cbf12,3118f598-0712-447e-b27f-304fde311900,Fully Paid,244244.0,Short Term,741.0,1764264.0,10.0,Home Mortgage,debt consolidation,19039.14,30.3,21.0,8,0,222984,306636.0,0.0,0.0,0.1294985784440424
09675bda-caf2-447d-b265-4be8add6582d,c4b5defb-1e65-4359-a902-e0b6720af106,Fully Paid,785708.0,Short Term,739.0,1938760.0,2.0,Own Home,debt consolidation,33282.11,24.8,,12,0,385149,1651738.0,0.0,0.0,0.20600039200313602
9273e011-5bf0-4c42-9c9c-1d9641ac3761,1480f7c0-2e27-4158-a9af-e39076794681,Fully Paid,215358.0,Short Term,743.0,813713.0,2.0,Rent,debt consolidation,10646.27,12.0,,23,0,183103,757218.0,0.0,0.0,0.1570028253204754
bad32842-371f-418e-bed6-a8f145876960,25e8879b-eb76-405e-a55f-b92880fd408c,Fully Paid,633182.0,Long Term,728.0,1140228.0,10.0,Home Mortgage,debt consolidation,12067.47,23.0,,14,0,547998,1719564.0,0.0,0.0,0.127000599880024
0f1a01f1-4f4d-4516-bee0-6f94dae5778e,f2f01b6d-2d29-48d2-8883-8aad1e1eed88,Charged Off,270798.0,Short Term,723.0,559360.0,0.5,Rent,debt consolidation,13797.61,17.0,,7,0,250857,386760.0,0.0,0.0,0.2960013586956522
376b1fc2-5951-445f-8e88-d129d372d891,51c7e4a5-5347-4d97-881b-b63b79153ca3,Fully Paid,365244.0,Long Term,663.0,863683.0,9.0,Rent,debt consolidation,13819.08,15.2,46.0,10,0,280896,397628.0,0.0,0.0,0.19200211188595814
1791290a-2ef7-41e9-99e4-58d8f01eb609,feba07d8-cd17-4dc8-a46e-f18460606a07,Fully Paid,266244.0,Short Term,745.0,1165137.0,6.0,Rent,debt consolidation,9806.66,15.6,,12,0,375896,771738.0,0.0,0.0,0.10100092950442738
95060f9e-ae7d-4eeb-bc17-65b077bcf3f3,855da148-447e-4e15-afab-622e444c75d1,Fully Paid,135850.0,Short Term,745.0,424897.0,9.0,Rent,debt consolidation,2878.69,10.3,,4,0,118161,223564.0,0.0,0.0,0.0813003622054286
b5f2180b-6341-4e43-8184-14b4a3e8e82c,46dcde6a-ebd8-4eb2-9df5-5bd468529551,Fully Paid,429264.0,Long Term,728.0,1482912.0,10.0,Home Mortgage,debt consolidation,24838.7,46.7,33.0,15,0,1224113,2282412.0,0.0,0.0,0.20099938499384995
30864ad2-7c4e-44ed-91a3-039b7bfef179,4a54193e-61e9-4888-8fc1-07414941fc98,Fully Paid,175868.0,Short Term,725.0,1168975.0,10.0,Home Mortgage,debt consolidation,9416.4,13.4,,14,0,202426,964612.0,0.0,0.0,0.09666314506298251
3e5fd05b-1ebd-4afc-a578-f044e3430e25,83bb7897-c7ed-45d6-88f3-b990d5da627d,Fully Paid,266244.0,Long Term,722.0,1994582.0,6.0,Rent,debt consolidation,23270.06,22.6,,3,0,436829,529100.0,0.0,0.0,0.13999961896778373
dc1b6f37-003b-4cbe-81ec-6042b8a41679,5971367e-db00-4137-b46f-8f6034d34d88,Fully Paid,319374.0,Long Term,685.0,1322419.0,0.5,Rent,debt consolidation,16420.18,8.6,,8,0,139973,310464.0,0.0,0.0,0.14900130745247914
3988470a-3d4e-4643-94d4-6a7dec7410e9,d4989bf8-cc99-4a5a-acb7-5bfacccf29c6,Fully Paid,278344.0,Short Term,738.0,1018989.0,3.0,Rent,debt consolidation,12397.69,11.1,,15,0,235505,452980.0,0.0,0.0,0.14599988812440565
c8e44c03-b721-4bd2-9702-cbe552333a82,300a3b94-81fa-4203-a8df-eb5bc374cfb6,Fully Paid,165660.0,Short Term,725.0,491036.0,10.0,Rent,debt consolidation,12357.6,15.9,,7,1,126521,236280.0,1.0,0.0,0.30199659495434145
8cbca568-e203-4d6b-88f7-af9dd34226b3,ccde3b12-f2ca-4492-847a-b4558287dff5,Fully Paid,111122.0,Short Term,750.0,1497124.0,0.5,Home Mortgage,other,5214.93,14.5,,7,0,14041,560956.0,0.0,0.0,0.04179958373521499
ad025352-4532-4326-bdf7-91209141dd6f,17f878e0-7bef-48e2-9fbc-1941f6baff5e,Fully Paid,517858.0,Short Term,741.0,14349104.0,10.0,Home Mortgage,debt consolidation,88605.74,23.3,6.0,26,0,3460945,8348780.0,0.0,0.0,0.07410001906739265
c120f3b6-2588-4e4d-9691-06f384879393,96ae855a-d9b4-4339-b0c4-335024283ba0,Fully Paid,261492.0,Short Term,749.0,2634730.0,10.0,Own Home,debt consolidation,19497.04,31.2,52.0,19,0,514957,1015784.0,0.0,0.0,0.08880017307276268
ee993e5a-0468-4d81-8257-3212adb6b696,d8b5d99f-3367-4b34-93e2-4f88f9dce5ae,Fully Paid,511632.0,Short Term,739.0,752096.0,2.0,Rent,debt consolidation,10548.23,13.9,,6,0,126122,293854.0,0.0,0.0,0.1683013338722716
1a6210f9-e935-4fa7-b8e0-3083faa428de,be6a31e5-26a3-4846-be80-08b987a197a6,Fully Paid,238326.0,Short Term,725.0,1168975.0,6.0,Home Mortgage,debt consolidation,11787.98,17.7,40.0,11,0,113240,294646.0,0.0,0.0,0.12100837058106462
509e4e3c-e12b-465c-9cdf-d81770b5ca55,c59884b4-dcee-4064-9cbc-2c60efcf3b57,Fully Paid,215864.0,Short Term,735.0,1118568.0,8.0,Home Mortgage,other,5853.9,13.0,72.0,6,0,55651,92840.0,0.0,0.0,0.06280065226253566
3f2e3814-a208-4ea5-9198-234e05595a55,d314178d-6098-4131-a9bf-81859e620786,Fully Paid,258808.0,Short Term,734.0,931285.0,10.0,Rent,debt consolidation,10709.73,17.0,,10,0,323608,562606.0,0.0,0.0,0.13799938794246658
2c6dca61-ba21-4798-818c-9ab276a935c6,6e4ef586-76ce-4269-bf05-6331df7a9458,Fully Paid,593736.0,Short Term,746.0,1478979.0,1.0,Home Mortgage,debt consolidation,36604.83,13.0,,12,0,208544,826980.0,0.0,0.0,0.2970008093421205
4787bbe2-51b3-49b0-a80b-ff64ae045992,9e86f66c-2db1-4a07-8633-3d5768aed156,Fully Paid,173580.0,Short Term,748.0,1236691.0,1.0,Rent,debt consolidation,11088.97,11.2,,5,0,63517,97680.0,0.0,0.0,0.10759974803730275
3e8abfdd-4465-4452-8f8a-5be937fc5367,c96a53e5-8025-432a-858b-5ed9092d6c2e,Charged Off,396154.0,Short Term,715.0,1425570.0,10.0,Home Mortgage,debt consolidation,23640.75,24.2,21.0,13,0,203927,400224.0,0.0,0.0,0.19900039984006399
796e46ac-07f1-4e93-8869-592a92c73baa,82c5e0ea-e4ed-4f15-a6db-3938138ab0a7,Fully Paid,179058.0,Short Term,717.0,1799680.0,2.0,Rent,other,14502.32,23.3,14.0,6,0,234099,512380.0,0.0,0.0,0.09669932432432432
2410bf38-4d30-402b-8ea6-defcdff26ac9,39b47964-a388-4f7e-a12d-3971f32fdc65,Charged Off,662904.0,Long Term,672.0,1488517.0,10.0,Home Mortgage,debt consolidation,38205.39,39.4,,24,0,946162,2213266.0,0.0,0.0,0.30800097009305233
e4c3e9ec-e33f-4702-9968-8ae248d4611d,8f151063-2d6e-4395-a72d-70370495ca79,Charged Off,260216.0,Short Term,725.0,1168975.0,10.0,Home Mortgage,debt consolidation,20484.09,18.1,,12,0,455487,674432.0,0.0,0.0,0.21027744819179198
57e055aa-2476-4553-8dc6-398eaa38d2dd,833c1827-b54a-43b7-8a0a-0a3c44b2603f,Fully Paid,775236.0,Short Term,741.0,1530336.0,10.0,Home Mortgage,other,21615.92,21.8,71.0,7,0,0,0.0,0.0,0.0,0.16949940405244338
1513a418-f02d-43d8-9fcc-3eea1b629d12,fbbb5f08-748a-4665-a8ff-1957bef94d70,Fully Paid,213686.0,Short Term,732.0,1057331.0,10.0,Rent,debt consolidation,18943.95,16.0,13.0,13,0,225511,256014.0,0.0,0.0,0.21500116803536454
ceff2994-a299-467b-b752-4888427d1ce4,2043cb13-ae89-44e9-a85e-4dda7c050ee2,Charged Off,245476.0,Short Term,698.0,674576.0,1.0,Rent,debt consolidation,5531.47,12.8,,10,0,178733,260964.0,0.0,0.0,0.09839905362776025
18085499-2de6-4eda-b4d5-56ed02f3d3bc,98231d4d-0a6f-4ad1-b3f6-7a2a62e8d485,Fully Paid,98538.0,Short Term,732.0,888801.0,4.0,Rent,debt consolidation,10369.25,16.4,,11,1,105583,252054.0,1.0,0.0,0.1399987173731803
7293823d-387e-4d15-a392-c09c441393c6,f1f1199e-6385-4d8b-923d-4e1c7692e1e7,Fully Paid,266244.0,Short Term,742.0,940215.0,7.0,Own Home,debt consolidation,13319.57,13.0,76.0,6,0,137788,189464.0,0.0,0.0,0.16999818126705063
a141a6d1-90ae-45a4-b00c-d65d402a56ec,8691c77d-a2b6-4842-84a2-3c7c4c43a138,Fully Paid,223696.0,Short Term,743.0,908010.0,2.0,Rent,debt consolidation,14830.83,19.1,,9,0,123538,427042.0,0.0,0.0,0.19599999999999998
ba104715-a68d-4b08-9913-7ad1d0556e9c,da607b93-34df-4e3e-8a81-83e7279062ed,Charged Off,463012.0,Short Term,747.0,1561420.0,0.5,Home Mortgage,debt consolidation,22770.74,15.3,,17,0,607297,1283194.0,0.0,0.0,0.17500024336821612
f0d1e33b-d05f-4e58-a9fb-afc7946a1f93,0e67a180-bf6c-4761-828d-68ad07abd65c,Fully Paid,150986.0,Short Term,736.0,685786.0,1.0,Own Home,debt consolidation,3811.78,7.1,,5,0,222015,610632.0,0.0,0.0,0.06669917437801297
31151d3a-491f-4894-afd5-170251a309bd,0f4688bd-fac2-4b38-81e6-7684b7f159b0,Fully Paid,109164.0,Short Term,726.0,754148.0,1.0,Home Mortgage,buy a car,2187.09,13.4,,4,0,79895,135256.0,0.0,0.0,0.03480096744936007
ab756cbf-f9fd-4f21-947b-ae6f16710dbe,6a4338be-3056-47ec-a0f9-e904aee32b60,Fully Paid,378774.0,Short Term,725.0,1168975.0,5.0,Home Mortgage,debt consolidation,51111.9,24.7,,11,0,1039528,1796520.0,0.0,0.0,0.5246842746850874
e524797f-a017-49ff-b158-a9415a9d5c49,9242708c-3449-41e9-92df-2de89cb2aab9,Charged Off,270600.0,Short Term,719.0,720727.0,2.0,Rent,debt consolidation,8108.25,16.2,,6,0,93480,115038.0,0.0,0.0,0.13500118630216434
e219bd68-cde8-4476-b4a7-f0c9f5171720,93e82756-65e6-4dbb-9f91-1f23b4c99b7d,Fully Paid,134178.0,Short Term,730.0,696730.0,6.0,Own Home,debt consolidation,14921.65,12.2,,9,1,70167,123090.0,1.0,0.0,0.2570002727024816
f9e340bc-2dbf-4ecf-95ad-bd6120394407,b88f7743-aa8f-4dcc-bc10-42bdb7565449,Fully Paid,232606.0,Long Term,725.0,1168975.0,4.0,Rent,debt consolidation,14136.76,6.3,,8,0,101992,269016.0,0.0,0.0,0.14511954490044696
598ac62c-23b0-4ca1-be2c-298b3f27374d,97000c28-93c9-49cb-b4a7-05d90fa85e97,Fully Paid,266244.0,Short Term,730.0,1355137.0,5.0,Home Mortgage,debt consolidation,14454.82,14.7,14.0,12,0,131556,203940.0,0.0,0.0,0.12800022433156205
149037d9-e98d-4215-8d4d-f14cad908399,9551384b-c224-4254-9253-b0b28fc1f41d,Fully Paid,109406.0,Short Term,696.0,755820.0,1.0,Rent,other,3042.09,10.5,,4,0,127699,441364.0,0.0,0.0,0.048298642533936655
f798e3a2-4cae-480b-8518-06332d036be8,15b15386-ec9e-477a-ba4d-006bfc3ef785,Fully Paid,86790.0,Short Term,725.0,1168975.0,10.0,Rent,debt consolidation,22125.31,20.6,20.0,13,0,437627,717750.0,0.0,0.0,0.22712523364485984
1d14431f-2bbf-43aa-9920-a09168d6b39e,0ab3e2d3-a8b9-4349-afee-bee81a584821,Charged Off,88242.0,Long Term,724.0,666938.0,2.0,Rent,debt consolidation,2973.5,11.5,35.0,6,0,51376,92642.0,0.0,0.0,0.05350122500142442
ae18ca9f-8d75-4042-b30c-f61307ce2d0a,b1eeeb98-3ae7-455c-a82a-6f74501ec4a3,Charged Off,765776.0,Long Term,725.0,1168975.0,6.0,Rent,debt consolidation,46681.29,17.0,14.0,11,0,464626,837980.0,0.0,0.0,0.4792022754977651
df6e15f4-4228-470b-b706-f52b7054650d,7b88b88a-f760-48af-bca5-3040f01876d2,Fully Paid,631202.0,Short Term,737.0,1237166.0,2.0,Rent,debt consolidation,34949.74,15.2,,22,0,897674,1296042.0,0.0,0.0,0.33899806493227264
fb020081-7f15-444a-9393-583588127177,72e7edde-89fe-49cb-9534-a920608c52e3,Fully Paid,89034.0,Short Term,725.0,1168975.0,8.0,Rent,other,13791.72,21.5,,7,0,416290,532026.0,0.0,0.0,0.14157757009345792
e9c64b3e-51d3-4492-94c1-23a012dd422b,886cb594-26d7-419d-9b20-2294bed61479,Fully Paid,216062.0,Short Term,706.0,1119594.0,2.0,Rent,debt consolidation,14088.31,16.7,30.0,15,0,402857,658834.0,0.0,0.0,0.1510009164036249
3af685b8-2d63-442d-986d-8fa30fcba25f,c7d99a9c-860d-4244-9285-d1f471bbb473,Fully Paid,141108.0,Short Term,741.0,1142508.0,10.0,Home Mortgage,debt consolidation,14090.97,19.9,,15,0,142253,396924.0,0.0,0.0,0.14800039912193175
59413a1d-f06a-4b0e-9f82-25294808353d,45a41a3e-aa4d-4e1b-ac2d-3929c73cd815,Fully Paid,259930.0,Short Term,715.0,1346929.0,5.0,Rent,debt consolidation,18183.57,11.7,19.0,16,0,243143,386716.0,0.0,0.0,0.16200025391093367
d8fc6d37-ab21-4550-9f2e-4cff071dbe6b,4e51aa1e-ba38-40f1-8dab-23a48ceeea23,Fully Paid,111584.0,Short Term,674.0,2505321.0,5.0,Home Mortgage,home improvements,17996.42,31.6,72.0,4,0,189373,223058.0,0.0,0.0,0.08619934930493936
aa242b02-2dd2-44f2-8f7d-57c49d17ef1d,6629731d-2571-4f22-8ae1-822373bfee10,Fully Paid,441100.0,Long Term,727.0,1079048.0,4.0,Home Mortgage,debt consolidation,9171.87,9.1,43.0,9,0,31958,327514.0,0.0,0.0,0.10199957740526835
2f83ab8f-d456-4659-b189-4b062e957d5e,7d582352-36d4-4395-82d7-e0f63e734e73,Fully Paid,520036.0,Short Term,751.0,1871310.0,5.0,Home Mortgage,home improvements,26978.1,20.7,,20,0,237272,2747250.0,0.0,0.0,0.1730003045994517
9af3b185-2aa6-4b70-bc94-e38a109b663a,b55e67dd-8c30-4328-8ebf-fbeb58d0a2a2,Fully Paid,369996.0,Long Term,725.0,1168975.0,3.0,Home Mortgage,debt consolidation,21298.62,18.7,17.0,9,0,330220,601194.0,0.0,0.0,0.2186389272653393
5ddcfad9-fb62-4cdf-8b21-d648e43fc6af,cf404e05-1d42-4e93-bf6d-26a38d6fdb21,Fully Paid,179916.0,Short Term,749.0,1417799.0,0.5,Home Mortgage,debt consolidation,26465.48,21.4,,21,0,342076,823460.0,0.0,0.0,0.22399914233258736
d1567022-0f13-43a0-b67e-745b88a457b6,90b5ab94-a059-4d05-8b1c-a985a31dc844,Fully Paid,347468.0,Short Term,725.0,1168975.0,2.0,Home Mortgage,debt consolidation,22028.98,16.1,15.0,13,0,298243,457996.0,0.0,0.0,0.22613636733035353
aaf36983-4fe5-4bd9-af0d-8e6ac8d10a59,8222deb5-25dd-4e14-8eca-4ccee34d7ce3,Charged Off,657954.0,Long Term,725.0,2651754.0,7.0,Home Mortgage,home improvements,20263.69,10.9,,8,0,88103,790724.0,0.0,0.0,0.09169941103134
d77b669f-d411-4d31-b98c-2a9232c9bf7d,7cf974cf-1450-4762-8ce4-a3353442625a,Charged Off,355762.0,Short Term,723.0,1056191.0,2.0,Rent,debt consolidation,27988.9,10.0,,17,0,314640,453706.0,0.0,0.0,0.31799816510460704
1c1f5cd4-e92e-410c-b6d3-21dfc764a08a,5030d969-b77b-4470-b823-e82d8ccf65b6,Fully Paid,330176.0,Short Term,725.0,1168975.0,10.0,Rent,debt consolidation,14207.63,9.5,18.0,10,0,113962,167244.0,0.0,0.0,0.1458470540430719
7ce33c91-050a-4c50-9cea-a01f5096373b,ca64ff3b-f1f1-40d7-a615-6f41c76874f5,Charged Off,218460.0,Short Term,725.0,1168975.0,4.0,Own Home,other,10895.74,18.1,,12,0,381463,638286.0,0.0,0.0,0.11184916700528241
b5a8f946-7c9e-4e5a-bd91-22d72a907a29,46b8b148-3fed-475a-ad68-6cad53e26c40,Charged Off,760760.0,Long Term,701.0,1801105.0,3.0,Home Mortgage,debt consolidation,34220.9,12.0,50.0,17,0,373939,728904.0,0.0,0.0,0.22799936705522444
e293dbe5-ceb2-4c9c-b083-667de62636c8,a40a7327-4890-4f80-94e1-38c9ef29b049,Fully Paid,266244.0,Short Term,738.0,1433265.0,10.0,Home Mortgage,debt consolidation,11621.54,18.0,,10,0,97622,795982.0,0.0,0.0,0.09730125273414199
4d5b535a-89f6-499d-834e-e43f2fbf3081,751e8d89-f060-4866-9eb1-99fc1b879a54,Fully Paid,267850.0,Short Term,737.0,2236186.0,5.0,Home Mortgage,debt consolidation,32611.03,21.2,,12,0,332063,667546.0,0.0,0.0,0.17499991503390147
14e3af0b-2b64-4ff2-a90a-050a6225f78e,69f2aec8-a1b4-4def-8d53-5585932a631f,Fully Paid,178530.0,Short Term,710.0,1888809.0,10.0,Rent,other,3006.37,14.5,19.0,4,0,46702,107074.0,0.0,0.0,0.01910009958656487
c83869b9-b187-4ea0-9c1e-6ff9791fa53c,f5c2eaea-e990-45cb-aa3a-41cb7bd491a7,Fully Paid,339372.0,Short Term,747.0,1172338.0,2.0,Home Mortgage,debt consolidation,13872.85,22.8,,8,0,200431,1333816.0,0.0,0.0,0.14200188000388966
873181e4-d4b5-463c-ae1b-331ad5d48e6a,536fc526-4e6b-4d6c-a7bb-77ae0d5d00d1,Fully Paid,172700.0,Short Term,711.0,1174618.0,9.0,Home Mortgage,debt consolidation,18891.7,20.4,41.0,11,0,379449,507364.0,0.0,0.0,0.19299925592831033
89e76a80-5e2c-443e-a629-dee01ea802ba,7133c2d7-ed85-411e-aa78-493a8e3c0926,Fully Paid,574750.0,Long Term,688.0,2481856.0,10.0,Rent,business loan,18924.19,18.7,12.0,10,0,319409,703142.0,0.0,0.0,0.09150018373346398
0318805d-32b0-40fd-9759-615bd316db4c,d7356f19-caa7-4bf2-8c71-6111c64ff125,Fully Paid,266244.0,Short Term,742.0,1633905.0,10.0,Home Mortgage,debt consolidation,37171.03,16.7,,22,0,849756,1240778.0,0.0,0.0,0.2729977324263039
313ab910-8096-4d09-84df-4572028d9bd5,cd4c20c1-5a61-4da8-842a-90971ba51f5c,Fully Paid,536866.0,Long Term,731.0,1390952.0,9.0,Home Mortgage,debt consolidation,23761.97,14.8,,11,0,167029,375518.0,0.0,0.0,0.2049989072232543
c2715a20-5894-4296-a973-b9ca211d98f4,64a4b5b7-a550-493f-9c13-02dbb8b59ac4,Fully Paid,246378.0,Short Term,734.0,1367867.0,1.0,Rent,other,0.0,15.9,,8,2,0,0.0,0.0,2.0,0.0
fc2c9eb3-e314-4583-8097-46078e207cea,e5360b32-06cf-4493-8149-d401a8f0e115,Charged Off,263824.0,Short Term,713.0,1993613.0,8.0,Own Home,debt consolidation,30070.16,14.7,39.0,9,0,167504,230890.0,0.0,0.0,0.18099898024340733
738c3dc9-8a4d-42d5-a47a-9192b79b3505,40279ec3-f66d-4f3f-8de5-790dfb10a151,Fully Paid,430540.0,Short Term,733.0,1487320.0,3.0,Rent,debt consolidation,28506.84,12.1,81.0,16,0,305843,649792.0,0.0,0.0,0.22999897802759325
576efd03-30a2-4864-92a4-10f6275d8dc1,62619f16-7429-499e-9d9d-87c24c5f5623,Charged Off,423918.0,Short Term,725.0,1168975.0,2.0,Rent,debt consolidation,16482.5,14.1,21.0,14,1,67735,105842.0,1.0,0.0,0.16919951239333605
95bec4fd-f0e5-4d12-aee3-7e0b9f043271,e020a690-7671-43df-84a4-99be9372c3f5,Fully Paid,766150.0,Short Term,725.0,1168975.0,10.0,Home Mortgage,debt consolidation,36359.73,38.7,15.0,9,0,335920,501248.0,0.0,0.0,0.3732472978464039
80d9a68f-e8ca-4870-be69-52d94dcbd414,33dd33d3-8706-4e36-be22-ee7ed47cfc3e,Charged Off,134464.0,Short Term,739.0,967765.0,1.0,Rent,debt consolidation,15000.31,22.7,22.0,17,0,268451,537812.0,0.0,0.0,0.1859994110140375
de70eae6-bbcc-4c43-bd41-058bcebe82fe,1c797f23-cd53-4bb2-9d04-ac22faafbb60,Fully Paid,440374.0,Short Term,708.0,1509968.0,10.0,Home Mortgage,debt consolidation,26298.47,23.8,39.0,11,1,311486,378070.0,1.0,0.0,0.20899889269176566
440ca667-ae51-4e56-8175-491153c632fc,cfc35a2a-4999-4556-95cf-931ccb88cea4,Fully Paid,218834.0,Long Term,695.0,481023.0,10.0,Home Mortgage,debt consolidation,3988.48,14.7,,9,0,107027,501710.0,0.0,0.0,0.09949994075127386
aadca8e8-eba8-4612-99e9-e210637c01af,3962e7c4-7253-4b70-ba63-ef628ef62692,Fully Paid,94644.0,Long Term,681.0,749284.0,6.0,Rent,take a trip,15173.02,18.0,36.0,2,0,0,0.0,0.0,0.0,0.243000304290496
4bd95d61-1113-4741-92e9-71507f542940,f14ae456-a0e6-471c-a622-7551ed4efeb4,Charged Off,533698.0,Long Term,715.0,1421181.0,0.5,Own Home,debt consolidation,27713.02,15.1,,10,0,553945,1011670.0,0.0,0.0,0.23399991978502385
f64939a1-a638-4b41-90f0-a22a9c9531fe,5d54ab98-c848-41ed-a6dc-6ade518db74c,Charged Off,369996.0,Long Term,684.0,1272430.0,1.0,Home Mortgage,debt consolidation,18556.35,14.5,30.0,10,0,481042,708642.0,0.0,0.0,0.17500074660295653
c05fe13e-0397-4a84-b73e-48b156068610,a59c28cb-9f94-4591-ad30-2c1646cf2048,Charged Off,132594.0,Short Term,707.0,763420.0,10.0,Home Mortgage,other,14504.98,11.0,,4,1,297654,357896.0,1.0,0.0,0.228
4ae8dc4f-76c8-4612-8ee7-fdd3e550387d,dacbc527-36c0-486a-b175-92b66927f87e,Charged Off,66176.0,Short Term,723.0,952660.0,8.0,Rent,other,11273.27,19.8,,18,1,271453,514426.0,1.0,0.0,0.14200159553250896
9f8322c9-44a8-453a-b5f6-d64854ba4ffb,ac7d9fdd-8a65-4e22-ba66-f97ca8da7966,Fully Paid,221848.0,Short Term,748.0,2873940.0,10.0,Home Mortgage,debt consolidation,8502.12,25.5,,8,0,466013,986480.0,0.0,0.0,0.03550019833399445
